symboling,normalized-losses,make,num-of-doors,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,price-bin,fuel-type_diesel,fuel-type_gas,aspiration_std,aspiration_turbo,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,num-of-cylinders_eight,num-of-cylinders_five,num-of-cylinders_four,num-of-cylinders_six,num-of-cylinders_three,num-of-cylinders_twelve,fuel-system_1bbl,fuel-system_2bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
-0.6457908901271388,1.6741328796071107,2,2,0.36996333939808723,0.19822548058762718,-0.5116403316258274,0.17957955556815278,0.2819294104994062,0.8625933563151637,-0.07570825552332958,-0.18660811246820244,-0.28752473721971894,0.4614880228570542,-1.8129958209841797,-0.6772919807504216,-0.4089191126903182,0.9500426935736039,Vừa,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6457908901271388,1.6741328796071107,2,4,0.36996333939808723,0.19822548058762718,-0.5116403316258274,0.17957955556815278,0.3863531758942629,0.8625933563151637,-0.07570825552332958,-0.18660811246820244,-0.28752473721971894,0.4614880228570542,-1.8129958209841797,-0.6772919807504216,-0.4089191126903182,0.9667318537550091,Vừa,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1635444462010287,0.9188163050934609,2,4,0.743800640465266,1.1758997926773325,0.4706800208514246,0.7641867352611179,0.9369512116125982,0.8625933563151637,-0.07570825552332958,-0.18660811246820244,-0.28752473721971894,0.4614880228570542,-1.8129958209841797,-0.8338397080376448,-0.8490012060875196,1.394468848033988,Vừa,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6457908901271388,0.9188163050934609,2,4,0.743800640465266,1.1758997926773325,0.4706800208514246,0.7641867352611179,1.2692086469598696,1.944572457932321,1.0623884600447373,0.44746522743255956,-0.5389395355316335,2.068438183488849,0.6406287062563009,-1.4600306171865376,-1.289083299484721,2.1603158652473615,Vừa,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6457908901271388,0.9188163050934609,2,2,0.743800640465266,1.5605585384175455,0.9384516172691617,-0.07096637858597175,1.5540007344003879,1.944572457932321,1.0623884600447373,0.44746522743255956,-0.5389395355316335,2.068438183488849,0.6406287062563009,-1.4600306171865376,-1.289083299484721,3.4651609446157488,Cao,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6457908901271388,0.9188163050934609,2,4,1.8002973608725112,1.8169977022443529,2.3417664065223733,1.0147326694152425,1.7913274739341531,1.944572457932321,1.0623884600447373,0.44746522743255956,-0.5389395355316335,2.068438183488849,0.6406287062563009,-1.6165783444737607,-1.5824713617495219,2.916891126804399,Cao,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9728797825291962,-0.20017121270453875,3,2,-1.7105225100192571,-2.662673940855203,-2.6166125155056448,-0.27975465704774416,-2.038176795182683,-1.6139365873863296,-1.5442201465788992,-0.6938667843888121,-0.16181733806376167,-1.4615834808498478,0.0005527426283494286,3.392948928717381,3.258431665619693,-1.0055560094608367,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1635444462010287,-0.8435890354383886,3,2,-0.7190409724063047,-1.4766428081562142,-1.07296624732711,-0.7808465253559992,-1.305311823502416,-0.9166611663441615,-1.1036665792622293,-0.44023744842850726,-0.1366758582325703,-0.8820276852121514,0.6406287062563009,1.9840193831323722,1.7914913542956885,-0.864130829849521,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6457908901271388,-1.3191587305025385,3,4,-0.7190409724063047,-1.2442448159381687,-1.07296624732711,-0.7808465253559992,-1.2388603364329616,-0.9166611663441615,-1.1036665792622293,-0.44023744842850726,-0.1366758582325703,-0.8820276852121514,0.6406287062563009,1.9840193831323722,1.7914913542956885,-0.8295162753991991,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.28409527653938876,4,2,-0.8490713379948882,-1.364450673981985,-0.9794119280435646,-1.281938393664254,-1.3015145956698757,-0.9166611663441615,-1.3239433629205635,-0.05979344448805005,-0.18444466991183395,-0.9347145757246692,0.8539873607989514,1.827471655845149,1.4981032920308877,-0.9535105543766025,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.28409527653938876,4,2,-0.8490713379948882,-1.364450673981985,-0.9794119280435646,-1.281938393664254,-1.3015145956698757,-0.9166611663441615,-1.3239433629205635,-0.05979344448805005,-0.18695881789495306,-0.9347145757246692,0.8539873607989514,0.88818529212181,1.0580211986336863,-0.8539937103319267,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.28409527653938876,4,2,-0.8490713379948882,-1.364450673981985,-0.9794119280435646,-1.281938393664254,-0.8230638887698049,-0.724309326056667,-1.1036665792622293,0.44746522743255956,-0.6395054548563994,-0.03903743701186552,0.8539873607989514,-0.20764879888875215,-0.11553105042551734,-0.6586687245051099,Thấp,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1635444462010287,0.555145361809111,4,4,-0.8490713379948882,-1.364450673981985,-0.9794119280435646,-1.3654537050489615,-1.1287407292892946,-0.9166611663441615,-1.3239433629205635,-0.05979344448805005,-0.18695881789495306,-0.9347145757246692,0.8539873607989514,0.88818529212181,1.0580211986336863,-0.8722899748270969,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,0.555145361809111,4,4,-0.8490713379948882,-1.364450673981985,-0.9794119280435646,-1.3654537050489615,-1.0869712231313517,-0.9166611663441615,-1.3239433629205635,-0.05979344448805005,-0.18695881789495306,-0.9347145757246692,0.8539873607989514,0.88818529212181,1.0580211986336863,-0.8150523365753145,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,0.555145361809111,4,4,-0.8490713379948882,-1.364450673981985,-0.9794119280435646,-1.3654537050489615,-1.0869712231313517,-0.9166611663441615,-1.3239433629205635,-0.05979344448805005,-0.18695881789495306,-0.9347145757246692,0.8539873607989514,0.88818529212181,1.0580211986336863,-0.70168967075051,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.4551262264553062,-0.5078927800989886,4,4,0.7112930490681194,0.021923555456695203,-0.6051946509093762,2.4762506186476494,-0.0503280248478652,-0.14725380519418307,0.03443013630583745,0.6693908963978256,-0.41323213637567624,-0.40784567059949056,-0.21280591191430107,-0.20764879888875215,-0.11553105042551734,-0.5394957584690014,Thấp,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.7822151188573636,0.47122129797426104,4,2,-0.49148783262628165,-0.09026857871753383,0.1900170630007783,-1.5324843278183786,0.4736894160426885,0.670241516027669,0.9889628654919588,2.0643522441795006,-0.7903543338435481,1.0937307090072685,-0.21280591191430107,-0.990387435324868,-0.99569523721992,-0.039686316888102285,Thấp,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9728797825291962,0.2474237944146611,5,2,-2.003090832593573,-2.3821936054196313,-0.9326347684017903,-1.281938393664254,-1.6109886640219055,-0.8685732062722878,-1.5442201465788992,0.5108725614226357,-0.1366758582325703,-1.1981490282872584,-0.639523220999602,3.706044383291827,3.4051256967520933,-0.8413841226393095,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.9728797825291962,0.2474237944146611,5,2,-2.003090832593573,-2.3821936054196313,-0.9326347684017903,-1.281938393664254,-1.4097355888972727,-0.8685732062722878,-1.5442201465788992,0.5108725614226357,-0.23724177755733622,-0.7239670136745977,1.9207806335122037,0.88818529212181,1.0580211986336863,-0.7949017209488771,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1635444462010287,-0.7596649716035386,5,2,-0.8490713379948882,-1.949452516461892,-0.8858576087600158,-0.5303005912018717,-1.3755605384044103,-1.1811449467394666,-1.5442201465788992,-0.5670521164086597,-0.010968459076613028,-1.1454621377747407,0.8539873607989514,1.9840193831323722,1.644797323163288,-0.9748974040905514,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1635444462010287,-0.7596649716035386,5,2,-0.8490713379948882,-1.949452516461892,-0.8858576087600158,-0.5303005912018717,-1.1800033050285879,-0.8685732062722878,-1.5442201465788992,0.5108725614226357,-0.23724177755733622,-0.7239670136745977,1.9207806335122037,0.7316375648345869,0.47124507410408445,-0.835202952201752,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1635444462010287,-0.7596649716035386,5,2,-0.8490713379948882,-1.949452516461892,-0.8858576087600158,-0.5303005912018717,-1.149625482368266,-0.8685732062722878,-1.5442201465788992,0.5108725614226357,-0.23724177755733622,-0.7239670136745977,1.9207806335122037,0.7316375648345869,0.47124507410408445,-0.7610289069510621,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-0.5078927800989886,5,4,-0.39396505843484453,-0.8756135179371325,-0.8858576087600158,0.26309486695286294,-1.0471003308896794,-0.8685732062722878,-1.5442201465788992,0.5108725614226357,-0.23724177755733622,-0.7239670136745977,1.9207806335122037,0.7316375648345869,0.47124507410408445,-0.7405074210983712,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-1.4030827943373885,5,4,-0.39396505843484453,-1.380478121721162,-0.9326347684017903,1.849885783262332,-1.0205197360618976,-0.8685732062722878,-1.5075073493025106,0.5108725614226357,-0.23724177755733622,-0.7239670136745977,1.9207806335122037,0.7316375648345869,0.47124507410408445,-0.7405074210983712,Thấp,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-0.6197915318787887,5,2,-0.39396505843484453,-0.547050839284035,-0.3245316930587299,-0.23799700135539206,-0.6180135858126317,-0.43578156562542497,-0.663113011945558,1.0498349003382828,-0.28752473721971894,-0.4605325611120084,1.4940633244269028,0.26199438297291733,0.324551042971684,-0.6663333758476812,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-0.6197915318787887,5,2,-0.39396505843484453,-0.547050839284035,-0.3245316930587299,-0.23799700135539206,-0.5173870482503152,-0.43578156562542497,-0.663113011945558,1.0498349003382828,-0.28752473721971894,-0.4605325611120084,1.4940633244269028,0.26199438297291733,0.324551042971684,-0.5179852853463013,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-1.2072599787227385,5,4,-0.39396505843484453,0.08603334641339816,-0.3245316930587299,0.09606424418344559,-0.4889078395062634,-0.43578156562542497,-0.663113011945558,1.0498349003382828,-0.28752473721971894,-0.4605325611120084,1.4940633244269028,0.26199438297291733,0.324551042971684,-0.5488911375340888,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-1.2072599787227385,5,4,-0.39396505843484453,0.08603334641339816,-1.5875150033866217,0.09606424418344559,-0.3598020931998951,-0.43578156562542497,-0.663113011945558,1.0498349003382828,-0.28752473721971894,-0.4605325611120084,1.4940633244269028,0.26199438297291733,0.324551042971684,-0.3696371948449214,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.6457908901271388,-1.2072599787227385,5,4,-0.39396505843484453,0.08603334641339816,-0.3245316930587299,0.09606424418344559,-0.18323099898677375,-0.43578156562542497,-0.663113011945558,1.0498349003382828,-0.28752473721971894,-0.06538088226812445,1.4940633244269028,-0.20764879888875215,-0.4089191126903182,-0.04203516165437413,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1635444462010287,-0.5918168439338387,5,2,-0.39396505843484453,-0.41883125737063137,0.04968558407545848,-1.198423082279544,-0.5097925925852347,-0.43578156562542497,-0.663113011945558,1.0498349003382828,-0.2623832573885276,-0.09172432752438338,0.8539873607989514,-0.051101071601528984,0.031162980706883107,-0.3634560244073639,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6457908901271388,0.9188163050934609,6,4,-0.7515485638034511,-0.2906116754572277,-1.914955120879039,-0.1544816899706819,-0.42625358026934934,-0.4117375855894882,-0.07570825552332958,-0.05979344448805005,-0.41323213637567624,-0.6712801231620799,-0.639523220999602,-0.20764879888875215,-0.2622250815579178,-0.8035553595614576,Thấp,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9728797825291962,0.9188163050934609,6,2,-0.47523403692770955,-0.1383509219350599,-0.3245316930587299,-1.0313924595101267,0.32749614448988906,-0.21938574530199356,0.3648453117933418,-0.05979344448805005,-0.23724177755733622,-0.3551587800869727,-0.21280591191430107,-0.20764879888875215,-0.2622250815579178,-0.27654876805530554,Thấp,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.6457908901271388,0.47122129797426104,7,4,2.2879112318297015,2.0253545228536343,1.7336633311793097,-0.4467852798171645,2.8564498809616916,3.1227274796932254,1.0991012573211258,2.9203512530455287,-0.5137980557004421,1.9103775119512953,-0.7462025482709272,-1.6165783444737607,-1.7291653928819224,2.344514744286575,Cao,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6457908901271388,0.9188163050934609,7,4,2.2879112318297015,2.0253545228536343,1.7336633311793097,-0.4467852798171645,2.8564498809616916,3.1227274796932254,1.0991012573211258,2.9203512530455287,-0.5137980557004421,1.9103775119512953,-0.7462025482709272,-1.6165783444737607,-1.7291653928819224,2.75247199316537,Cao,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6457908901271388,0.9188163050934609,7,2,0.49999370498667084,1.3922703371562009,2.2014349275970466,-2.534668064434889,2.6362106666743577,4.75771812213693,0.7686860818336231,-1.54986579325484,0.34101225856006745,4.175913803989563,-0.21280591191430107,-1.929673799048207,-2.0225534551467232,2.808102527103387,Cao,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1635444462010287,-0.6757409077686887,8,2,-0.9465941121863277,-1.2202036443294069,-0.7923032894764671,0.09606424418344559,-1.274934000842094,-0.8926171863082247,-1.1036665792622293,-0.31342278044835487,-0.28752473721971894,-0.9347145757246692,-0.21280591191430107,0.7316375648345869,0.031162980706883107,-1.000116579475786,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.6757409077686887,8,2,-0.9465941121863277,-1.2202036443294069,-0.7923032894764671,0.09606424418344559,-1.2559478616793927,-0.8926171863082247,-1.1036665792622293,-0.31342278044835487,-0.28752473721971894,-0.9347145757246692,-0.21280591191430107,0.88818529212181,1.0580211986336863,-0.8888555115997511,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.6757409077686887,8,2,-0.9465941121863277,-1.2202036443294069,-0.7923032894764671,0.09606424418344559,-1.246454792098042,-0.8926171863082247,-1.1036665792622293,-0.31342278044835487,-0.28752473721971894,-0.9347145757246692,-0.21280591191430107,0.88818529212181,1.0580211986336863,-0.8023191254739461,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.4239687162641387,8,4,-0.9465941121863277,-0.6031469063711483,-0.7923032894764671,0.09606424418344559,-1.1705102354472372,-0.8926171863082247,-1.1036665792622293,-0.31342278044835487,-0.28752473721971894,-0.9347145757246692,-0.21280591191430107,0.88818529212181,1.0580211986336863,-0.8146814663490611,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,-0.4239687162641387,8,4,-0.9465941121863277,-0.6031469063711483,-0.7923032894764671,0.09606424418344559,-1.1610171658658865,-0.8926171863082247,-0.9201025928802822,-0.31342278044835487,-0.28752473721971894,-0.9347145757246692,-0.21280591191430107,0.88818529212181,1.0580211986336863,-0.7281450802232562,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,0.02362629085506118,8,2,-0.020127757367665845,0.27836271928350476,0.28357138228432704,-0.07096637858597175,-0.3351201122883835,-0.14725380519418307,0.21799412268778467,0.44746522743255956,-0.3880906565444849,-0.5132194516245263,-0.639523220999602,0.10544665568569418,0.17785701183928357,-0.5488911375340888,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6457908901271388,-0.3680193403742387,8,4,-0.020127757367665845,0.27836271928350476,0.28357138228432704,0.6806714238764078,-0.28765476438163046,-0.14725380519418307,0.21799412268778467,0.44746522743255956,-0.3880906565444849,-0.5132194516245263,-0.639523220999602,0.10544665568569418,0.17785701183928357,-0.5921593305969912,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1635444462010287,0.02362629085506118,8,2,-0.020127757367665845,0.27836271928350476,0.28357138228432704,-0.07096637858597175,-0.3351201122883835,-0.14725380519418307,0.21799412268778467,0.44746522743255956,-0.3880906565444849,-0.5132194516245263,-0.639523220999602,0.10544665568569418,0.17785701183928357,-0.33255017221957645,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6457908901271388,-0.3680193403742387,8,4,-0.020127757367665845,0.27836271928350476,0.28357138228432704,0.6806714238764078,-0.28765476438163046,-0.14725380519418307,0.21799412268778467,0.44746522743255956,-0.3880906565444849,-0.5132194516245263,-0.639523220999602,0.10544665568569418,0.17785701183928357,-0.3758183652824789,Thấp,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6457908901271388,-0.3680193403742387,8,4,-0.020127757367665845,0.27836271928350476,0.28357138228432704,0.6806714238764078,-0.2591755556375786,-0.14725380519418307,0.21799412268778467,0.44746522743255956,-0.3880906565444849,-0.5132194516245263,-0.639523220999602,0.10544665568569418,0.17785701183928357,-0.252194956531329,Thấp,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6457908901271388,-0.28409527653938876,8,4,0.971353780245289,0.05397845093504668,0.09646274371722953,0.22133721126050784,0.20598485384860127,0.2855378354526798,1.5763676219141856,-0.2817191134533161,-0.5389395355316335,0.4351445776007953,-0.21280591191430107,-0.990387435324868,-0.5556131438227186,0.6174957240330107,Thấp,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.6457908901271388,0.9188163050934609,8,4,0.971353780245289,0.05397845093504668,0.09646274371722953,0.22133721126050784,0.2629432713367049,0.14127395523705885,0.3648453117933418,1.2400569023085113,2.9808676408351706,-0.8293407946996335,-1.919675148255505,0.88818529212181,1.2047152297660868,0.6254076221930842,Thấp,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
